thput,cdf
0.0,0.001160092807424594
0.0,0.002320185614849188
0.0,0.0034802784222737818
0.0,0.004640371229698376
0.0,0.00580046403712297
0.0,0.0069605568445475635
0.0,0.008120649651972157
0.0,0.009280742459396751
0.0,0.010440835266821345
0.0,0.01160092807424594
0.0,0.012761020881670533
0.0,0.013921113689095127
0.0,0.015081206496519721
0.0,0.016241299303944315
0.0,0.01740139211136891
0.0,0.018561484918793503
0.0,0.019721577726218097
0.0,0.02088167053364269
0.0,0.022041763341067284
0.0,0.02320185614849188
0.0,0.024361948955916472
0.0,0.025522041763341066
0.0,0.02668213457076566
0.0,0.027842227378190254
0.0,0.029002320185614848
0.0,0.030162412993039442
0.0,0.031322505800464036
0.0,0.03248259860788863
0.0,0.033642691415313224
0.0,0.03480278422273782
0.0,0.03596287703016241
0.0,0.037122969837587005
0.0,0.0382830626450116
0.0,0.03944315545243619
0.0,0.04060324825986079
0.0,0.04176334106728538
0.0,0.042923433874709975
0.0,0.04408352668213457
0.0,0.04524361948955916
0.0,0.04640371229698376
0.0,0.04756380510440835
0.0,0.048723897911832945
0.0,0.04988399071925754
0.0,0.05104408352668213
0.0,0.052204176334106726
0.0,0.05336426914153132
0.0,0.054524361948955914
0.0,0.05568445475638051
0.0,0.0568445475638051
0.0,0.058004640371229696
0.0,0.05916473317865429
0.0,0.060324825986078884
0.0,0.06148491879350348
0.0,0.06264501160092807
0.0,0.06380510440835266
0.0,0.06496519721577726
0.0,0.06612529002320186
0.0,0.06728538283062646
0.0,0.06844547563805106
0.0,0.06960556844547566
0.0,0.07076566125290026
0.0,0.07192575406032486
0.0,0.07308584686774947
0.0,0.07424593967517407
0.0,0.07540603248259867
0.0,0.07656612529002327
0.0,0.07772621809744787
0.0,0.07888631090487247
0.0,0.08004640371229707
0.0,0.08120649651972167
0.0,0.08236658932714627
0.0,0.08352668213457087
0.0,0.08468677494199547
0.0,0.08584686774942007
0.0,0.08700696055684468
0.0,0.08816705336426928
0.0,0.08932714617169388
0.0,0.09048723897911848
0.0,0.09164733178654308
0.0,0.09280742459396768
0.0,0.09396751740139228
0.0,0.09512761020881688
0.0,0.09628770301624148
0.0,0.09744779582366608
0.0,0.09860788863109068
0.0,0.09976798143851529
0.0,0.10092807424593989
0.0,0.10208816705336449
0.0,0.10324825986078909
0.0,0.10440835266821369
0.0,0.10556844547563829
0.0,0.10672853828306289
0.0,0.10788863109048749
0.0,0.10904872389791209
0.0,0.11020881670533669
0.0,0.1113689095127613
0.0,0.1125290023201859
0.0,0.1136890951276105
0.0,0.1148491879350351
0.0,0.1160092807424597
0.0,0.1171693735498843
0.0,0.1183294663573089
0.0,0.1194895591647335
0.0,0.1206496519721581
0.0,0.1218097447795827
0.0,0.1229698375870073
0.0,0.1241299303944319
0.0,0.1252900232018565
0.0,0.1264501160092811
0.0,0.1276102088167057
0.0,0.1287703016241303
0.0,0.1299303944315549
0.0,0.1310904872389795
0.0,0.1322505800464041
0.0,0.1334106728538287
0.0,0.1345707656612533
0.0,0.1357308584686779
