ratio,cdf
0.1333333333333333,0.005847953216374269
0.1333333333333333,0.011695906432748537
0.1617647058823529,0.017543859649122806
0.1621621621621621,0.023391812865497075
0.2178217821782178,0.029239766081871343
0.2459016393442623,0.03508771929824561
0.3461538461538461,0.04093567251461988
0.3947368421052631,0.04678362573099415
0.4,0.05263157894736842
0.4050632911392405,0.05847953216374269
0.4285714285714285,0.06432748538011696
0.44,0.07017543859649122
0.4588235294117647,0.07602339181286549
0.4867256637168141,0.08187134502923976
0.5,0.08771929824561403
0.5363636363636364,0.0935672514619883
0.5454545454545454,0.09941520467836257
0.5588235294117647,0.10526315789473684
0.5777777777777777,0.1111111111111111
0.7857142857142857,0.11695906432748537
0.7984496124031008,0.12280701754385964
0.8421052631578947,0.1286549707602339
0.8444444444444444,0.13450292397660818
0.8518518518518519,0.14035087719298245
0.8518518518518519,0.14619883040935672
0.8571428571428571,0.15204678362573099
0.8620689655172413,0.15789473684210525
0.8666666666666667,0.16374269005847952
0.8709677419354839,0.1695906432748538
0.875,0.17543859649122806
0.8846153846153846,0.18128654970760233
0.8854961832061069,0.1871345029239766
0.8879310344827587,0.19298245614035087
0.8888888888888888,0.19883040935672514
1.0,0.2046783625730994
1.0,0.21052631578947367
1.0,0.21637426900584794
1.0,0.2222222222222222
1.0,0.22807017543859648
1.0,0.23391812865497075
1.0,0.23976608187134502
1.0,0.24561403508771928
1.0,0.25146198830409355
1.0,0.2573099415204678
1.0,0.2631578947368421
1.0,0.26900584795321636
1.0,0.27485380116959063
1.0,0.2807017543859649
1.0,0.28654970760233917
1.0,0.29239766081871343
1.0,0.2982456140350877
1.0,0.30409356725146197
1.0,0.30994152046783624
1.0,0.3157894736842105
1.0,0.3216374269005848
1.0,0.32748538011695905
1.0,0.3333333333333333
1.0,0.3391812865497076
1.0,0.34502923976608185
1.0,0.3508771929824561
1.0,0.3567251461988304
1.0,0.36257309941520466
1.0,0.3684210526315789
1.0,0.3742690058479532
1.0,0.38011695906432746
1.0,0.38596491228070173
1.0,0.391812865497076
1.0,0.39766081871345027
1.0,0.40350877192982454
1.0,0.4093567251461988
1.0,0.4152046783625731
1.0,0.42105263157894735
1.0,0.4269005847953216
1.0,0.4327485380116959
1.0,0.43859649122807015
1.0,0.4444444444444444
1.0,0.4502923976608187
1.0,0.45614035087719296
1.0,0.4619883040935672
1.0,0.4678362573099415
1.0,0.47368421052631576
1.0,0.47953216374269003
1.0,0.4853801169590643
1.0,0.49122807017543857
1.0,0.49707602339181284
1.0,0.5029239766081871
1.0,0.5087719298245614
1.0,0.5146198830409356
1.0,0.5204678362573099
1.0,0.5263157894736841
1.0,0.5321637426900583
1.0,0.5380116959064325
1.0,0.5438596491228067
1.0,0.5497076023391809
1.0,0.5555555555555551
1.0,0.5614035087719293
1.0,0.5672514619883036
1.0,0.5730994152046778
1.0,0.578947368421052
1.0,0.5847953216374262
1.0,0.5906432748538004
1.0,0.5964912280701746
1.0,0.6023391812865488
1.0,0.608187134502923
1.0,0.6140350877192973
1.0,0.6198830409356715
1.0,0.6257309941520457
1.0,0.6315789473684199
1.0,0.6374269005847941
1.0,0.6432748538011683
1.0,0.6491228070175425
1.0,0.6549707602339168
1.0,0.660818713450291
1.0,0.6666666666666652
1.0,0.6725146198830394
1.0,0.6783625730994136
1.0,0.6842105263157878
1.0,0.690058479532162
1.0,0.6959064327485363
1.0,0.7017543859649105
1.0,0.7076023391812847
1.0,0.7134502923976589
1.0,0.7192982456140331
1.0,0.7251461988304073
1.0,0.7309941520467815
1.0,0.7368421052631557
1.0,0.74269005847953
1.0,0.7485380116959042
1.0,0.7543859649122784
1.0,0.7602339181286526
1.0,0.7660818713450268
1.0,0.771929824561401
1.0,0.7777777777777752
1.0,0.7836257309941494
1.0,0.7894736842105237
1.0,0.7953216374268979
1.0,0.8011695906432721
1.0,0.8070175438596463
1.0,0.8128654970760205
1.0,0.8187134502923947
1.0,0.8245614035087689
1.0,0.8304093567251432
1.0,0.8362573099415174
1.0,0.8421052631578916
1.0,0.8479532163742658
1.0,0.85380116959064
1.0,0.8596491228070142
1.0,0.8654970760233884
1.0,0.8713450292397626
1.0,0.8771929824561369
1.0,0.8830409356725111
1.0,0.8888888888888853
1.0,0.8947368421052595
1.0,0.9005847953216337
1.0,0.9064327485380079
1.0,0.9122807017543821
1.0,0.9181286549707564
1.0,0.9239766081871306
1.0,0.9298245614035048
1.0,0.935672514619879
1.0,0.9415204678362532
1.0,0.9473684210526274
1.0,0.9532163742690016
1.0,0.9590643274853758
1.0,0.9649122807017501
1.0,0.9707602339181243
1.0,0.9766081871344985
1.0,0.9824561403508727
1.0,0.9883040935672469
1.0,0.9941520467836211
1.0,0.9999999999999953
